2,A.I.G. Will Accept Monitor and Pay \$80 Million to Close Inquiries The insurance company has agreed to pay about \$80 million to settle investigations into insurance sales that were used by companies to manipulate their earnings.
2,"Dollar Keeps Gains as Market Awaits Data  TOKYO (Reuters) - The dollar idled on Tuesday after gaining  the previous day, as many investors held off building positions  ahead of economic data from the United States."
0,Turkish Company Freezes Operations in Iraq (AP) AP - A Turkish construction company announced Tuesday that it was halting operations in neighboring Iraq in a bid to save the lives of 10 employees kidnapped by militants.
1,"Jets: Abraham is likely to miss 3 games Though coach Herman Edwards ruled defensive end John Abraham out for only this Sunday #39;s game against the Steelers with a sprained lateral collateral ligament in his right knee, he #39;ll be "
1,"Many NHL players head for Europe National Hockey League players began scattering across the globe yesterday in search of work on Day 1 of the lockout, with no negotiations scheduled between union and management."
0,Royal Wedding Lures International Media To Brunei Bandar Seri Begawan - Bruneis Royal Wedding between His Royal Highness the Crown Prince Haji Al-Mutahdee Billah and Yang Mulia Dayangku Sarah binti Pengiran Salleh Ab Rahaman has attracted some 170 foreign journalists to the Sultanate.
1,"Mets Introduce New Prize Pitcher Pedro (AP) AP - Pedro Martinez formalized a  #36;53 million, four-year contract with the New York Mets on Thursday and embraced the idea of helping rebuild a team that has fallen on hard times."
1,"Parade of Heroes sets the pace for London 2012 bid Many of Britain #39;s Olympic medal winners had already done a lap of honour in Athens, the civic reception and some even appeared on A Question of Sport."
3,Cisco launches equipment leasing arm in India as it eyes booming IT market (AFP) AFP - US computer networking giant Cisco's Indian subsidiary announced the launch of a leasing arm to grab a slice of the growing domestic IT market.
3,"Matsushita Unveils DVD Recorders, Eyes Higher Share  TOKYO (Reuters) - Panasonic brand products maker Matsushita  Electric Industrial unveiled five new DVD recorders on  Wednesday and said it was aiming to boost its share of the  domestic market to over 40 percent from around 35 percent."
2,"S amp;P cuts SBC, BellSouth debt ratings WASHINGTON (CBS.MW) - Standard  amp; Poor #39;s on Tuesday cut the debt rating of BellSouth and SBC Communications, citing stiff competition and potential problems in absorbing AT amp;T Wireless."
0,"Strong Quake Hits Indonesian Island, Kills Six  JAKARTA (Reuters) - An earthquake measuring 6.0 on the  Richter scale shook an island in eastern Indonesia on Friday,  killing six people and injuring at least six more, a government  official said."
1,"Like father, like son in Chrysler Classic If Brent Geiberger was pleased to win the Chrysler Classic of Greensboro, his father Al was positively ecstatic.  quot;I was going absolutely crazy watching it all unfold."
2,"Ford: Monthly Sales Drop, Company Looks To New Vehicles Cruising along the ever-stretching road of decline. Auto giant Ford Motor (nyse: F - news - people ) reported vehicle sales in October that fell 5 from a year ago."
2,"Coke plans new push into energy niche In January, Coke plans to introduce an energy drink called Full Throttle. Coke hopes it will be a better competitor than an earlier entry, the slow-selling KMX."
0,Australia establish 300-run lead in third India Test (AFP) AFP - Australia batted cautiously in their second innings to build a lead of 300 runs over India with nine wickets in hand in the third cricket Test here.
0,SAY NEIGHBORS #39; WEAPONS LEAVE THEM VULNERABLE Electrical engineering student Roozbeh Rahimi reflects a common sentiment among Iranians when he expresses hope that this famous tourist city will gain fame soon for its nuclear technology.
3,"Australia Police to Trap Cyberspace Pedophiles (Reuters) Reuters - Australian police acting as part of an\international ""cyber cop"" network will be able to trap\pedophiles who use the Internet to ""groom"" or lure children for\sex, under new laws passed by parliament on Tuesday."
1,"Jags #39; Leftwich likely to start on Sunday Jacksonville, FL (Sports Network) - Jacksonville Jaguars quarterback Byron Leftwich participated in practice Wednesday and is expected to start this week against the Minnesota Vikings."
1,"UEFA Introduces Anti-Doping Program  SOFIA (Reuters) - UEFA will enforce a new anti-doping  program at all levels in and out of competition, a meeting of  the European soccer body's executive committee decided  Thursday."
2,CBA to purchase local lender #39;s share Commonwealth Bank of Australia (CBA) said yesterday it was in talks with the Jinan City Commercial Bank (JNCCB) about buying a stake in the regional lender.
3,Top Cyber News 12/9 It #39;s a clash between the film industry and a consumer electronics company over a home theater jukebox. The legal battle is over something called the Kaleidescape System.
1,Veterans Pronger and McKenzie don #39;t think hockey will return until &lt;b&gt;...&lt;/b&gt; NHL veterans Chris Pronger and Jim McKenzie think this lockout is far worse than the one that wiped out half a season 10 years ago.
2,"Merck plans 5,100 job cuts by year-end Merck  amp; Co. plans to cut its workforce by 5,100 jobs by the end of the year--about 700 more than originally planned. Whitehouse Station, NJ-based Merck said in materials filed with the Securities and Exchange "
1,"NHL Players, Owners Reject Plans to End Lockout  TORONTO (Reuters) - Hopes of saving the National Hockey  League season all but vanished Tuesday when players and team  owners rejected proposals to end the labor dispute."
2,"China Pledges to Move Toward Flexible Exchange Rate China says it will move toward a flexible exchange rate for its currency, but there is no word on how long such a transition will take."
1,"We owe Athens an apology ATHENS -- The Games of the XXVIII Olympiad -- the great disaster that wasn #39;t -- come to an emotional end this afternoon and, really, the world owes Athens an apology."
2,"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group."
0,"Ethiopia Agrees to Demarcate Most of Border  ADDIS ABABA (Reuters) - Ethiopian Prime Minister Meles  Zenawi said on Friday demarcation of most of the country's 600  mile border with Eritrea could begin immediately, raising hopes  a long-simmering border dispute could be resolved."
0,"UN Says More Money Needed for Population Programs The United Nations released its annual population report on Wednesday, and it said it needs more money for population programs. A top United Nations official says if more money isn #39;t found for population programs "
3,"House OKs Bill Imposing 'Spyware' Fines Companies and others that secretly install ""spyware"" programs on people's computers to quietly monitor their Internet activities would face hefty federal fines under a bill the House passed Tuesday."
0,Report: Iraq Govt. Cancels Falluja Negotiations (Reuters) Reuters - The chief negotiator in the rebel-held\Iraqi town of Falluja said Monday the government had canceled\indefinitely talks to avert a military assault on the town.
3,"SBC Gives Microsoft \$400 Mln Internet TV Deal  WASHINGTON (Reuters) - SBC Communications &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=SBC.N qtype=sym infotype=info qcat=news""&gt;SBC.N&lt;/A&gt; will use  Microsoft Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=MSFT.O qtype=sym infotype=info qcat=news""&gt;MSFT.O&lt;/A&gt; technology to launch video services  over upgraded high-speed data lines, the companies said  Wednesday."
2,"SIA: Chip sales to hit record, flatten Worldwide semiconductor sales will hit an all-time high in 2004 but stay relatively flat in 2005 before climbing again over the next two years, according to the Semiconductor Industry Association."
3,"Dial M for Music Mobile-phone makers scored a surprising hit four years ago when they introduced handsets equipped with tiny digital cameras. Today, nearly one-third of the cell phones sold worldwide do double duty as cameras "
0,UN to begin second airlift of Vietnamese Montagnards (AFP) AFP - The second major airlift of Vietnamese Montagnards who fled to Cambodia's remote jungles after April anti-government protests will begin at the weekend.
0,"Cambodia #39;s king wants to abdicate Cambodian King Norodom Sihanouk has announced he is too ill to continue and has confirmed he plans to abdicate. Prince Ranariddh, the king #39;s son has traveled to Beijing, where "
0,"Low Turnout Sinks Macedonian Bid to Kill Rights Bill  SKOPJE (Reuters) - A referendum bid to block a law that  gives Macedonia's Albanian minority more rights failed on  Sunday, upholding a Western-brokered peace plan which ended  ethnic fighting in 2001."
1,"Women #39;s basketball team finds special place in Chancellor #39;s heart The medal ceremony had ended. Van Chancellor had already shed a few tears, but he had held his emotions together through all the hugs and dancing, even through the victory "
2,"Iraq to spend \$1 billion to expand oil production Iraq is planning to spend more than \$1 billion in 2005 to boost its oil production capacity by about 15 percent to 3.25 million barrels a day, an Iraqi official said."
2,"US stocks: Markets rally on Bush win; oil surge limits gains US stocks rallied Wednesday, boosted by shares of health and defence companies that are seen benefiting from the re-election of President George W. Bush, but higher oil prices checked advances."
2,"Oracle Fails to Inspire Tech Rally Oracle Corp. handed the software industry some positive earnings news after the bell on Tuesday, but investors pulled cash from the sector on concerns that information technology spending has become anemic."
0,AU Issues Deadline to Khartoum and Darfur Rebels  ABUJA (Reuters) - The African Union issued a 24-hour  deadline to the Sudanese government and Darfur rebels on Friday  to end fighting after a massive military build-up in the region  over the last two weeks.
0,Muslim Council joins fight for hostage #39;s life Efforts to secure the release of Iraq hostage Ken Bigley are being stepped up as a delegation from the Muslim Council of Britain #39; heads to Baghdad for talks.
2,Boeing Competitors Protest Lockheed Martin Corp. and BAE Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.
2,"Consumer Spending Up, Manufacturing Gains Consumers spent briskly in October and the nation #39;s manufacturers saw robust activity in November, encouraging signs that the last quarter of this year is shaping up nicely."
3,"2004 Signals More Global Warming, Extreme Weather: UN (Reuters) Reuters - Global warming is set to continue, and\bring with it an increase in extreme weather such as hurricanes\and droughts, scientists from the United Nations' World\Meteorological Organization warned on Wednesday."
0,"At UN, Bush defends decision to invade Iraq President Bush went before a skeptical hall of world leaders Tuesday to mount a vigorous defense of the war in Iraq, telling the United Nations that the Iraqi people are "
0,"How Deadly Are Scorpions? A Malaysian woman has broken the world record for time spent living in a scorpion-filled box. Nur Malena Hassan, 27, has so far endured 32 days in a glass case with 6,069 scorpions; she "
1,"Madrid miffed! The organisers of Madrid #39;s bid complained that Paris had broken the rules by using France #39;s embassies in Oslo and Kuwait to hold events to promote its candidacy, the newspaper said."
2,Texas Instruments Plans Investment US-based chipmaker Texas Instruments Inc. said it will spend about US\$300 million (euro 240 million) over the next three years to increase output at its facilities in the northern Philippines.
3,AOL To Add Free Anti-Virus Service For Members America Online on Thursday said it would give away a formerly for-fee virus scanning service when it releases a special security-focused edition of its software next month.
0,How long will the pop press stomach the horrors of Iraq? The sickening accounts of the ordeal of Ken Bigley have brought home to everyone the true wretchedness of the present situation in Iraq.
2,"Telekom Austria taps the Bulgarian market Telekom Austria, Austrias largest telecoms operator, obtained access to the relatively underdeveloped East European mobile services market by winning the right to purchase the Bulgarian mobile operator MobilTel for 1.6billion (\$2.12billion)."
1,"Late fumble dooms Purdue WEST LAFAYETTE, Ind. -- Scott Starks returned a fumble by Purdue quarterback Kyle Orton 40 yards for a touchdown in the closing minutes to lift 10th-ranked Wisconsin to a 20-17 win over No. 5 Purdue yesterday."
2,Beer and drugs hit manufacturing output Factory output fell unexpectedly in July for the second month in a row -- the first back-to-back decline in nearly two years -- as the production of beer and pharmaceuticals plummeted.
1,Group E: Arsenal mystery continues Arsenal wasted a golden opportunity to virtually guarantee themselves a place in the knockout phase of the Champions League when they were held to a 1-1 draw by Panathinaikos at Highbury on Tuesday.
1,Three arrested after demanding money from NBA star Three men were arrested Tuesday night for trying to extort \$3 million from Denver Nuggets star Carmelo Anthony. Joubert Santos and Jason Pabon of the Bronx 
3,"Screensaver Strikes Back at Spammers New software allows recipients of spam to band together to target known websites behind the messages. The idea is to bombard the sites with messages, slowing them down and making them more expensive to run."
2,Pulitzer shares surge on possible sale ST. LOUIS Pulitzer Incorporated shares spike more than 17 percent on news that the publisher of the St. Louis Post-Dispatch and two Arizona newspapers is considering a possible sale.
2,Megawati kicks off 36th ASEAN economic meeting JAKARTA (Agencies): President Megawati Soekarnoputri opened high-level economic talks between members of the Association of Southeast Asian Nations (ASEAN) on Friday with a warning to ASEAN leaders that they must stay the course on their agreed 
3,"Consumer Group Calls for Probe of  #39;Rip-Off #39; ITunes Apple Computer Corp. is charging its British iTunes customers 17 percent more per download than its European customers, a consumer watchdog group said on Wednesday."
3,"AOL Dumping Some Broadband unsupported writes  quot;Just days after news that AOL will be breaking up into 4 business units, AOL is telling existing broadband customers in 9 Southern states to find a new carrier."
3,"Cisco #39;s SMB Goods Cisco Systems is accelerating its push into the SMB market with the launch this week of entry-level switching modules, an aggregation switch and a Web-based management tool that helps smaller customers gain easier access to high-level features."
1,Roundup: Pleasantly Perfect takes Pacific Classic Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Classic yesterday at Del Mar. Pleasantly 
2,"Order for Saudi tankers goes to Hyundai Heavy DUBAI Hyundai Heavy Industries, the world #39;s largest shipbuilder, has won a Saudi order for two large oil tankers as OPEC pumps near capacity, lifting supertanker prices."
2,"UPDATE 1-TXU raises dividend, profit forecast; shares jump Texas power company TXU Corp. (TXU.N: Quote, Profile, Research) on Monday raised its dividend by 350 percent, boosted its earnings forecast and increased its share buyback program "
3,"Siemens, Freescale Extend Auto Partnership Siemens VDO Automotive and Freescale Semiconductor have renewed their automotive relationship, representing about \$245 million for components including ASICs, microcontrollers, analog and sensor components, beginning in 2006."
2,"Stewart Asks to Serve Sentence Soon NEW YORK Sept. 15, 2004 - Millionaire executive Martha Stewart announced Wednesday that she had decided to begin her prison sentence for lying about a stock trade as soon as possible."
0,"Pentagon Disputes Red Cross Criticism (AP) AP - A Pentagon spokesman said Monday that Red Cross officials have ""made their view known"" that the indefinite detention of terror suspects at Guantanamo Bay, Cuba, amounts to torture."
3,"HD DVD will boost quality, help stores Four Hollywood studios this week embraced a new high-definition DVD format from electronics giant Toshiba - raising many questions for video lovers who have driven sales of pre-recorded DVDs to new heights."
0,"Sudan Reportedly Hiding Arab Fighters in Southern Sudan Under international pressure to disarm and disband Arab militias in troubled Darfur, Sudan #39;s government is instead reportedly moving hundreds, possibly thousands, of the fighters from Darfur to remote areas of southern Sudan."
3,"Gartner: Q2 server shipments rise on Sun, Dell strength Server shipments and revenue increased in the second quarter, with low-cost servers based on Linux or the Windows operating system growing faster than their Unix counterparts, according to research firm Gartner Inc."
3,"Microsoft going for BIG BITE of Apple In case you have not heard, Microsoft just upped the ante in the digital music war when it launched its Windows Media Player 10 and its beta online music store this month."
3,"Novell #39;s Microsoft attack completes Linux conversion Novell Inc. has completed its conversion to Linux by launching an attack on Microsoft Corp., claiming that the company has stifled software innovation and that the market will abandon Microsoft Windows at some point in the future."
0,Dutch Film Director Theo Van Gogh Killed Dutch film director and columnist Theo van Gogh was shot and killed yesterday morning in Amsterdam. The company Gogh owned and worked explained that he was attacked and murdered in the morning at Lineaustraat Street.
1,Changing of the Guard in US Track and Field Description: NPR #39;s Steve Inskeep talks with USA Today sports columnist Christine Brennan about the latest news in track and field at the Athens Olympics.
3,The Brains Behind AI Daphne Koller is pushing the limits of building computer programs that learn efficiently and reason intelligently. Third in a series profiling this year's MacArthur 'genius award' winners. By Kari Lynn Dean.
2,Shares surge to all-time high as results exceed forecasts NEW YORK (CBS.MW) -- Toll Brothers reported fiscal fourth-quarter earnings that nearly doubled over year-earlier results as demand continued to outstrip supply in the homebuilder #39;s affluent markets.
2,"AOL to cut 700 jobs America Online Inc. (AOL) plans to lay off 700 employees, about 5 percent of its US workforce, by the end of the year, several news organizations reported Tuesday."
2,"INTERVIEW: Australia #39;s QBE Consolidates European Units SYDNEY (Dow Jones)--Seeking to cut costs and encouraged by UK regulatory changes, Australia #39;s QBE Insurance group Ltd. (QBE.AU) Tuesday said it will merge its Lloyd #39;s division with other European operations."
3,"NASA Chief Is Taking Off Named to head NASA by President Bush in December 2001, Sean O #39;Keefe acknowledged he had no experience in astronautics. His management style aimed at practical economy."
2,"Lexmark Loss Good for Consumers Lexmark's loss in court on Tuesday may mean that consumer electronics companies won't try to use the Digital Millenium Copyright Act as an all-purpose competition shield anymore, consumer advocates say. By Katie Dean."
3,OSDL teams with another open source group The Beaverton-based Open Source Development Labs announced this week it is combining some efforts with another open source group to further the adoption of Linux.
1,"Dunn Sets Major League Strikeouts Record (AP) AP - Cincinnati Reds slugger Adam Dunn set the major league record for strikeouts in one season with 190, when he fanned in his first two at-bats Thursday against the Chicago Cubs."
3,"Plan Would Turn Restore Wash. Estuary NISQUALLY NATIONAL WILDLIFE REFUGE, Wash. - A 15-year plan would restore salt marshes and mudflats for migrating salmon at the Nisqually National Wildlife Refuge, more than 100 years after the farmland was drained and diked."
3,Hollywood Sues Computer Server Operators (AP) AP - Hollywood movie studios on Tuesday sued scores of operators of U.S.- and European-based computer servers that help relay digitized movie files across online file-sharing networks.
0,"Israel resumes Gaza pull-out debate Israeli MPs have resumed a debate on Prime Minister Ariel Sharon #39;s disengagement plan, which is expected to culminate in a historic vote in favour of a pull-out of troops and settlers from the Gaza Strip."
1,"Another Major Non-Factor Another major, another disappointment for Tiger Woods, the No. 1 ranked player in the world who has not won a major championship since his triumph at the 2002 U.S. Open."
3,"New Web Domain Names Get Preliminary Nod (AP) AP - Two new Internet domain names  #151; "".post"" and "".travel""  #151; could appear online as early as next year as the Internet's key oversight board announced preliminary approval on Wednesday."
3,"The Last Supernova: 400-Year-Old Explosion Imaged (SPACE.com) SPACE.com - Four hundred years ago this \  week, a previously unseen star suddenly appeared in the night sky. Discovered \  on Oct. 9, 1604, it was brighter than all other stars."
1,"UPDATE 1-Beck to face Youzhny in St Petersburg final Unseeded Slovak Karol Beck reached the first final of his career at the St Petersburg Open, upsetting seventh-seeded Michael Llodra of France 6-4 2-6 6-1 on Saturday."
0,"Iran Seeks to Amend Nuclear Freeze Deal (AP) AP - Iran sought on Wednesday to partially roll back its commitment to freeze all uranium enrichment programs, demanding the right to run some equipment that can be used to produce nuclear arms."
0,"Plant a tree at Easter urges Nobel laureate world to plant trees at Easter as a symbol of renewal and to protect the planet. planted, quot; Maathai told Reuters Television in Oslo, where she received the 2004 Nobel Peace Prize."
2,"FDA Warns Cyberonics on Manufacturing  CHICAGO (Reuters) - U.S. regulators warned Cyberonics Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CYBX.O target=/stocks/quickinfo/fullquote""&gt;CYBX.O&lt;/A&gt; of manufacturing deficiencies at the Houston plant  that makes its sole product, an implantable device to treat  epilepsy, the company said on Monday."
3,Hollywood to sue server operators in bid to stymie online piracy LOS ANGELES -- Hollywood movie studios on Tuesday sued scores of operators of US- and European-based computer servers that help relay digitized movie files across online file-sharing networks.
3,Shuttle to launch without repair kit? The CAIB report urged NASA to develop a way for astronauts during flight to inspect the orbiter and make emergency repairs to its insulation tiles and reinforced carbon-carbon panels.
0,"Iraqi Airways resumes international flights after 14 years Iraqi Airways resumed international flights Saturday when a plane took off from neighboring Jordan, the airline #39;s first such flight since UN sanctions were imposed on Saddam Hussein in 1990."
0,"Ex-General Has Early Lead Over Megawati in Indonesia  JAKARTA (Reuters) - Early returns in Indonesia's  presidential elections Monday gave a lead to ex-general Susilo  Bambang Yudhoyono, who has vowed firmer leadership to fight  terror and boost the economy, over incumbent Megawati  Sukarnoputri."
0,"King's Widow Turns Focus on Voting Rights (AP) AP - The widow of Martin Luther King Jr. said the right to vote should be open to everyone in a democracy, including those who have been convicted of crimes."
3,RealNetworks Gets in Content Business (AP) AP - RealNetworks Inc. survived the dot-com collapse and an assault from Microsoft Corp. Now it's trying to remake itself into a provider of paid Internet content.
1,"Allen Wins Triathlon Kate Allen of Austria wins the triathlon with a late surge Wednesday, passing more than half of the field in the final leg and edging Loretta Harrop of Australia at the finish line."
1,"A blazing start for Beijing Greece tried to pass the Olympics baton off to Beijing on Sunday night, but it was a tough job. The Chinese are way ahead of the curve already."
3,"Headshake to the SETI Headfake Did the famous screensaver, SETIhome, uncover the first strong evidence for an extraterrestrial signal? The SETI Institute's Seth Shostak discusses how hyperbole can misrepresent the last addition to a list of stellar candidates."
3,Halo 2 vs Xbox hacks p2pnet.net News:- Xbox add-ons that let users run items not produced by Microsoft have been out there almost since Day One.  quot;Hackers who equip their Xboxes with mod chips and other upgrades such as bigger 
0,British Minister to Visit North Korea in September The British government has announced plans to send a top Foreign Office representative to North Korea in September. Junior Minister for East Asia Bill Rammell will become the first British minister to visit 
3,Virus writers look for work THE WRITERS of the MyDoom viruses are encoding job applications into the latest variants of the bug. According to Sophos the plea for work was found when its boffins were stripping the code of the MyDoom-U and MyDoom-V variants.
2,"Old Labor Tactics Resurface in New Union Labor experts say Unite Here, the newly merged union that is representing the DC hotel workers in their current contract dispute, is one of the most outspoken and toughest unions under the AFL-CIO umbrella."
3,Google SMS and wireless carriers that save your text messages. Yesterday we covered the news that Google is expanding their search to the mobile arena with their new Google SMS service which lets you search by sending text messages from your cellphone.
0,US Forces Move Deeper Into Fallujah; Clashes in Mosul US and Iraqi forces are pushing deeper south into the city of Fallujah on the fifth day of a joint offensive to drive out insurgents.
0,"Nigerian Military Officers Charged with Coup Plot (Reuters) Reuters - Four Nigerian military officers and a\civilian were accused Thursday of plotting to overthrow\President Olusegun Obasanjo by firing a rocket at his\helicopter, court documents showed."
0,Egypt Arrests Alleged Sinai Bombers (AP) AP - Eight Egyptians have been arrested and accused of plotting the nearly simultaneous car bombings of a hotel and tourist camp in the Sinai that killed at least 34 people earlier this month.
3,Cassini to Look at Saturn's Giant Moon (AP) AP - The theory that Saturn's giant moon Titan has oceans or seas of liquid methane and ethane faced its best test yet Tuesday.
2,"Bombardier shares slump as CEO leaves Bombardier, the troubled Canadian maker of aircraft and trains, saw its shares fall by around 20 per cent in Toronto, after it announced that Paul Tellier was stepping down early as president and chief executive officer."
2,"Carrier #39;s uphill climb US Airways said yesterday it can emerge from bankruptcy a stronger airline, but acknowledged it needs deeper wage concessions from its pilots - something it has failed to get after two years of trying."
3,"Flying Cars Reportedly Still Decades Away (AP) AP - It's a frustrated commuter's escapist fantasy: literally lifting your car out of a clogged highway and soaring through the skies, landing just in time to motor into your driveway."
2,Japan Shares Up 2 Percent by Midday Japanese stocks rose 1.9 percent by midsession on Monday as a strong performance by US semiconductor-related stocks gave a push to Japanese peers such as Advantest Corp.
2,"HK banks to adopt different prime rates HSBC, Standard Chartered, Hang Seng bank announced Thursday that they will cut their lending and saving rates despite the 25 points rate hike in the United States overnight."
1,"Spielman Defends Decisions With Dolphins (AP) AP - Miami Dolphins general manager Rick Spielman watches home games from the owner's box, which would be the best seat in the house if the team was better."
1,Afghan women make brief Olympic debut Afghan women made a short-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. 
0,"New Spasm of Violence Sweeps Iraq, Killing 110  BAGHDAD (Reuters) - At least 110 people were killed across  Iraq on Sunday in a sharp escalation of violence that saw gun  battles, car bombs and bombardments rock the capital."
1,Hartson #39;s goal gives Celtic hope in Europe They may not have exorcised their demons but Celtic certainly laid one ghost with a towering performance to come from behind to draw with Barcelona in the Nou Camp and take their 
1,"Zeman #39;s Lecce enjoy heady heights of Serie A When Lecce sold their prolific Uruguayan striker Ernesto Chevanton to French club Monaco in the close-season, many pundits added the southern club to the list of favourites for relegation."
1,Spanish flyer: Markko Martin steers his Ford Focus during the &lt;b&gt;...&lt;/b&gt; MARKKO MARTIN won his second event in succession as he held off a late charge from Marcus Gronholm to come out on top in the Rally of Catalunya.
2,"Wonder Bread, Twinkies maker files for bankruptcy Interstate Bakeries Corp. , the purveyor of lunch box staples Wonder Bread and Twinkies, filed for bankruptcy protection yesterday, felled by the combination of a more health conscious public and smothering operational costs."
3,"GAME UNDER FIRE Attacking police officers, racial slurs, bloody beatings of innocent bystanders ... is it really just a game? In four and a half minutes, 14-year-old Ryan Mason ran over a police officer, stole his gun and shot and killed three innocent bystanders."
2,"Nike Profit Up 25 Pct. on Converse Boost Nike Inc. (NKE.N: Quote, Profile, Research) on Monday reported a 25 percent rise in quarterly profit, topping Wall Street estimates, on strong sales of Converse sneakers "
3,"Search providers seek video, find challenges Internet search providers are reacting to users #39; rising interest in finding video content on the Web, while acknowledging that there are steep challenges that need to be overcome."
1,"Agassi bites the dust as Russian Safin sets up final clash with &lt;b&gt;...&lt;/b&gt; MADRID: Marat Safin defeated Andre Agassi 6-3, 7-6 yesterday to book a place in the Madrid Masters final against Argentina #39;s David Nalbandian."
0,"At least five dead in Russia mine blast  quot;At 9:45 am (2:45 am British time) we received the signal for a methane blast. At the time, a 45-strong repair team was working in that."
1,Millar and Ramirez homers highlight big Boston inning The Red Sox thought they were going to have to earn all their runs against the Angels the hard way. Anaheim allowed the fewest numbest of unearned runs in the Majors all season (36).
3,"Security Beyond Antivirus Programs Comprehensive security programs that include firewall software, spyware defenses and diagnostic and repair tools are necessay to keep a PC in good health these days. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
2,"National Foods to look for protector 29/10/2004 National Foods will hunt for a  quot;white knight quot; to protect it from Fonterras \$A1.62 billion (\$NZ1.76 billion) bid, raising the risk New Zealand dairy farmers will get dragged into an expensive bidding war."
1,Butt facing ban Newcastle midfielder Nicky Butt is facing up to the possibility of a three-match European ban for his moment of UEFA Cup madness. The 29-year-old England international lost his cool with Hapoel Bnei Sakhnin 
2,Spanish buy Luton airport operator in 551m deal Luton Airport was bought by the Spanish yesterday as part of a 551m takeover deal which will net the men who run it almost 60m.
2,"WPP claims Grey Global prize LONDON, England -- UK-based advertising giant WPP Group says it has won the bidding to acquire US agency Grey Global. WPP, the world #39;s second-largest advertising company, said Sunday it had reached agreement "
2,"Clicking on Profits The latest data from the US Department of Commerce further bolsters what we have all suspected: E-commerce sales are increasing. Not only might one suspect that consumer confidence has been bolstered since last year, there ..."
3,Intel Cancels Revamped Chip The Intel Corporation said on Thursday that it was canceling its plans to market a faster version of its Pentium 4 chip for personal computers to focus on products with  quot;more bang for the buck.
